사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차
2023-10,3호선,0311,연신내,202,7,"27,209","1,939","48,119","13,438","117,505","23,261","137,297","35,399","85,092","37,697","60,145","36,053","56,486","37,868","63,620","40,143","57,013","43,421","53,108","47,336","54,960","57,308","62,845","68,269","55,085","87,150","48,850","125,770","34,038","108,427","26,915","64,852","23,294","59,708","18,746","52,640","8,980","33,153","1,235","10,541",2,11,0,0,0,0
2023-10,3호선,0312,불광,70,2,"9,944","1,499","19,923","6,071","50,625","11,491","62,368","33,058","38,401","31,840","28,783","27,060","26,227","25,729","27,858","27,860","27,913","30,297","28,086","29,648","30,068","32,083","32,593","36,883","30,878","42,396","30,938","61,610","17,248","48,186","13,453","29,725","11,325","26,292","8,072","22,930","3,496","13,161",453,"4,602",0,0,0,0,0,0
2023-10,3호선,0313,녹번,65,0,"9,812",656,"25,051","3,473","71,696","7,963","77,441","17,079","45,930","11,811","30,172","10,195","25,072","10,984","24,683","13,023","21,886","14,918","19,378","16,698","18,163","21,793","18,857","29,227","19,125","37,344","20,465","62,514","10,351","51,695","7,477","31,717","6,117","28,882","4,391","24,810","1,557","14,894",228,"4,025",0,1,0,0,0,0
2023-10,3호선,0314,홍제,139,5,"10,758","1,403","24,608","7,248","65,776","11,331","70,891","25,609","47,057","23,045","34,068","21,412","31,433","20,132","34,237","21,539","30,926","23,665","28,485","26,577","29,833","31,306","31,561","37,474","30,530","46,316","28,873","65,322","16,219","52,259","12,230","32,517","10,117","28,805","7,231","25,891","2,763","15,650",369,"3,460",0,0,0,0,0,0
2023-10,3호선,0315,무악재,22,0,"2,193",134,"5,646","1,511","16,814","3,099","19,661","5,983","12,567","4,028","9,150","4,017","7,331","4,228","7,237","4,774","6,596","5,313","6,114","6,060","5,518","7,633","5,966","9,419","6,735","11,625","7,010","16,984","3,465","14,435","2,495","9,115","1,995","8,217","1,393","7,168",602,"4,964",96,"1,123",0,0,0,0,0,0
2023-10,3호선,0316,독립문,240,4,"5,179",878,"6,042","6,089","15,031","14,724","18,906","21,264","15,825","20,036","13,890","21,039","13,908","14,853","15,861","14,633","15,915","14,721","16,567","14,274","19,692","14,035","19,236","15,062","18,473","15,836","17,199","16,931","8,192","14,033","6,197","9,217","4,952","7,910","3,475","6,947","1,177","4,429",128,"2,144",1,530,0,0,0,0
2023-10,3호선,0317,경복궁(정부서울청사),71,1,"2,300","1,448","6,109","14,319","14,053","41,373","20,528","131,997","21,236","106,432","21,119","87,503","28,633","76,881","39,259","68,792","49,404","68,807","62,815","58,648","78,917","49,167","91,370","43,551","106,628","42,829","124,340","44,727","57,385","27,676","52,285","14,175","47,849","11,057","27,699","10,018","10,511","5,614",985,"1,392",0,41,0,0,0,0
2023-10,3호선,0318,안국,10,0,"1,929","1,910","2,745","22,357","6,521","88,305","11,020","122,874","14,586","92,087","17,910","76,870","25,145","80,058","35,815","69,507","43,551","65,463","57,838","60,361","78,389","50,112","102,427","41,999","135,043","36,897","133,884","30,677","62,449","14,404","49,433","7,787","41,098","6,860","21,898","5,774","6,799","3,259",684,"1,002",0,0,0,0,0,0
2023-10,3호선,0319,종로3가,24,0,946,927,"1,412","6,192","2,099","15,559","3,536","43,936","5,595","42,943","8,267","35,117","10,497","30,207","12,201","27,712","14,360","26,555","17,610","24,808","21,356","22,948","25,788","22,069","36,917","21,909","53,837","21,657","30,618","12,874","20,070","7,867","21,287","6,251","17,973","4,770","8,479","2,866",834,"1,005",0,10,0,0,0,0
2023-10,3호선,0320,을지로3가,15,0,676,"1,131","1,503","8,543","4,125","32,529","7,191","75,699","10,424","31,565","11,446","16,890","11,093","14,725","11,631","13,747","13,277","14,703","16,000","13,832","17,606","14,078","21,175","15,376","41,353","19,057","65,406","22,028","27,423","13,321","19,841","7,959","19,150","6,143","15,505","4,234","8,962","2,680","1,119",671,0,8,0,0,0,0
2023-10,3호선,0321,충무로,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,1,0,2,0,5,0,6,0,4,0,11,0,5,0,5,0,3,0,1,0,4,0,1,0,0,0,0,0,0,0
2023-10,3호선,0322,동대입구,38,2,"1,848","1,139","3,005","10,072","5,741","16,395","8,066","56,836","7,962","43,141","8,548","40,166","11,306","30,854","14,044","23,452","18,597","27,150","22,114","19,095","25,111","17,536","32,025","18,472","40,035","22,123","43,038","24,697","22,141","11,232","30,808","6,818","22,290","6,259","16,031","4,606","4,718","2,890",512,931,0,53,0,0,0,0
2023-10,3호선,0323,약수,131,5,"6,773","1,066","10,929","6,419","26,278","15,064","36,590","32,045","28,181","21,517","20,482","16,057","19,489","15,813","21,195","15,798","21,646","17,216","20,489","18,827","20,973","20,992","23,446","25,186","27,018","30,693","31,394","41,242","19,139","28,288","15,357","18,927","15,243","16,797","11,418","15,150","5,122","8,670",708,"3,394",2,433,0,0,0,0
2023-10,3호선,0324,금호,55,10,"4,668",475,"10,386","2,717","26,346","4,696","37,429","8,818","23,974","6,955","16,024","6,518","13,835","7,154","13,216","8,165","12,552","10,385","11,129","11,197","10,739","14,158","11,290","16,933","12,097","21,932","12,024","30,308","7,998","21,642","5,853","14,738","4,579","13,459","3,351","12,261","1,523","6,420",231,"1,667",0,0,0,0,0,0
2023-10,3호선,0325,옥수,236,10,"3,217",936,"9,401","4,756","22,771","7,719","31,013","13,286","22,916","10,695","16,368","8,947","15,009","10,807","14,673","11,335","14,606","13,168","14,837","14,643","14,295","17,383","16,340","19,796","17,720","25,750","17,653","33,108","11,612","24,805","9,430","17,220","8,134","15,124","5,623","13,985","2,491","7,158",391,"1,697",0,0,0,0,0,0
2023-10,3호선,0326,압구정,87,3,"3,010","2,255","7,851","24,800","16,453","50,397","24,671","138,103","21,776","146,717","27,244","81,631","32,809","64,264","39,695","52,699","44,276","57,342","53,208","51,934","61,860","50,296","73,510","50,856","96,591","58,798","132,869","59,953","90,629","33,785","71,735","17,616","53,277","14,259","38,851","12,118","11,480","6,262","1,543","2,371",1,184,0,0,0,0
2023-10,3호선,0327,신사,65,4,"3,760","1,564","6,905","19,620","11,817","41,499","17,562","95,819","16,646","125,202","20,158","67,172","24,974","49,355","30,056","45,107","34,711","50,995","42,145","47,613","50,498","43,562","62,442","46,846","88,456","54,573","120,927","63,606","85,687","35,098","59,641","19,301","60,282","15,188","48,950","12,235","21,914","8,622","2,987","3,028",0,7,0,0,0,0
2023-10,3호선,0328,잠원,1,1,"1,205",865,"4,793","7,519","13,212","7,443","17,766","9,761","12,136","6,823","9,208","4,868","8,951","5,284","8,831","5,554","8,340","6,876","7,252","7,702","8,750","8,364","11,163","9,103","12,012","12,084","9,450","14,536","5,233","10,530","4,054","6,853","3,861","6,593","2,668","7,517",878,"3,562",117,"1,035",0,0,0,0,0,0
2023-10,3호선,0329,고속터미널,160,2,"5,713","4,133","7,542","35,263","27,473","49,812","47,582","76,983","55,325","94,216","59,458","95,480","71,589","103,789","84,341","100,821","93,520","100,041","106,677","106,315","121,759","110,622","132,135","108,711","145,085","114,569","143,285","114,887","124,615","71,202","141,481","45,718","91,028","36,851","56,231","25,251","21,089","12,107","1,603","1,839",0,1,0,0,0,0
2023-10,3호선,0330,교대(법원.검찰청),85,0,"1,558",578,"4,632","6,734","10,298","21,524","14,693","47,742","13,697","37,337","15,294","18,240","18,543","12,452","20,958","11,725","25,231","12,775","29,730","11,067","30,785","10,817","33,259","11,909","51,179","16,677","67,777","20,090","32,426","11,149","29,199","6,566","28,680","5,524","24,000","4,862","8,330","2,888","1,273",720,0,1,0,0,0,0
2023-10,3호선,0331,남부터미널(예술의전당),29,1,"3,320","1,421","9,385","27,069","29,076","62,691","44,511","145,769","39,514","81,914","36,122","48,037","39,620","37,930","41,359","39,118","45,082","46,184","44,845","43,503","49,161","44,775","63,214","49,542","100,390","56,627","125,106","62,797","59,411","41,501","46,511","26,174","43,163","19,401","29,378","15,416","9,885","9,113",761,"2,274",1,1,0,0,0,0
2023-10,3호선,0332,양재(서초구청),48,1,"5,219","2,726","14,018","41,382","34,012","101,643","44,416","217,468","33,793","116,693","30,574","58,130","33,611","47,260","39,157","43,123","42,957","48,175","48,161","43,018","56,506","42,649","72,194","48,046","123,457","64,849","179,497","76,033","83,244","51,504","63,842","33,329","57,328","29,698","37,972","26,274","12,234","14,065","1,240","3,854",0,41,0,0,0,0
2023-10,3호선,0333,매봉,13,1,"1,838",730,"6,699","8,696","17,260","23,760","21,406","73,664","15,556","31,836","14,098","16,595","13,999","14,260","14,134","13,466","15,426","13,454","16,982","12,869","19,368","13,661","22,838","15,250","37,489","19,574","60,765","23,293","20,027","15,874","15,167","10,004","15,920","8,741","9,644","8,363","3,036","4,395",363,"1,319",0,51,0,0,0,0
2023-10,3호선,0334,도곡,45,12,886,348,"2,739","5,821","9,051","12,855","11,224","18,695","7,803","14,799","6,404","7,570","6,364","7,514","6,760","6,965","7,146","7,318","7,489","7,021","9,167","7,424","12,901","7,622","14,985","8,854","16,277","10,176","8,444","7,802","5,946","4,829","5,413","4,455","3,939","4,010","1,019","2,251",150,"1,550",2,226,0,0,0,0
2023-10,3호선,0335,대치,24,1,"3,129",725,"12,781","7,865","27,196","18,836","28,319","29,594","18,249","19,277","15,737","14,958","14,593","13,728","17,202","17,081","17,997","22,300","16,709","18,948","19,012","21,209","20,759","28,060","31,405","34,499","28,143","33,832","18,007","23,576","14,705","14,106","19,838","13,068","35,495","11,269","3,422","6,872",376,"1,819",0,1,0,0,0,0
2023-10,3호선,0336,학여울,1,0,623,214,"1,866","1,683","4,360","3,676","5,052","8,444","3,468","5,696","3,062","4,686","3,349","3,955","3,691","4,007","4,125","4,696","4,583","4,618","5,440","4,037","6,440","4,000","7,556","4,459","7,962","4,801","2,830","3,490","2,003","2,562","1,679","2,152","1,091","1,692",272,"1,120",46,375,0,0,0,0,0,0
2023-10,3호선,0337,대청,89,1,"3,927","1,087","11,353","7,311","30,149","18,604","36,628","26,545","21,655","13,340","17,012","9,615","15,280","9,023","14,895","10,652","15,480","11,950","14,694","12,541","17,743","15,162","21,887","17,330","24,823","22,679","24,726","31,697","12,193","23,681","9,303","16,181","8,030","15,178","5,254","15,652","1,757","8,557",207,"2,639",0,9,0,0,0,0
2023-10,3호선,0338,일원,9,1,"2,340","1,611","8,777","10,788","24,456","32,215","25,040","25,751","18,536","20,931","19,577","18,568","18,863","13,573","19,404","16,196","17,076","17,423","18,651","16,842","24,036","15,683","31,960","14,852","36,035","16,942","19,145","22,929","11,304","17,854","7,083","11,875","4,863","11,148","3,875","11,286","1,490","4,881",88,"1,536",0,29,0,0,0,0
2023-10,3호선,0339,수서,160,2,"4,808","2,481","12,475","17,459","37,652","35,538","45,626","54,473","32,229","37,153","38,591","26,339","27,188","22,546","36,570","27,666","32,260","24,372","24,594","25,097","36,290","30,450","40,219","33,624","48,073","40,802","51,911","53,374","24,419","39,114","24,719","28,322","16,066","26,427","15,696","23,001","7,518","8,937",605,"3,041",0,213,0,0,0,0
2023-10,3호선,0340,가락시장,66,5,"3,050",621,"7,153","5,865","21,636","12,111","22,559","25,185","16,819","14,325","15,274","10,987","14,179","11,682","14,437","12,683","14,693","13,299","14,838","13,590","15,738","15,831","16,614","17,055","20,981","21,033","26,294","25,791","12,230","18,609","9,398","12,385","7,820","10,655","5,762","9,726","2,159","5,484",284,"1,718",1,17,0,0,0,0
2023-10,3호선,0341,경찰병원,20,2,"2,756",315,"7,756","3,509","22,259","8,799","26,032","26,421","16,072","14,567","11,884","8,168","10,917","6,508","10,130","8,018","9,831","9,417","9,758","8,660","10,765","9,088","10,083","10,745","14,868","15,296","19,179","21,742","6,933","17,784","6,002","10,675","4,630","9,294","3,096","8,633","1,015","5,210",123,"1,327",0,0,0,0,0,0
2023-10,3호선,0342,오금,37,0,"4,437",8,"8,935","2,661","28,503","5,903","30,609","12,330","16,666","6,543","10,258","5,401","9,168","4,842","9,160","6,007","8,502","6,485","7,499","6,826","7,326","9,069","9,025","10,743","10,597","14,746","11,381","21,891","4,758","15,436","3,680","10,593","2,997","9,437","2,526","10,876",753,"5,686",98,"2,316",0,1,0,0,0,0
2023-10,4호선,0409,당고개,112,0,"9,107",56,"17,409","5,096","43,419","6,334","37,471","10,471","24,239","10,550","18,268","10,006","16,177","10,282","16,173","10,566","15,755","11,844","14,184","12,006","13,492","14,395","15,614","17,601","14,204","20,336","12,871","28,112","8,279","26,160","5,605","17,185","4,641","16,097","2,863","14,589","1,387","10,078",228,"3,200",0,366,1,0,0,0
2023-10,4호선,0410,상계,39,8,"15,326",303,"37,790","7,275","87,209","18,364","74,610","22,046","46,718","17,736","34,727","16,820","31,021","17,671","32,302","21,862","30,246","22,449","26,414","24,144","26,081","29,412","28,436","37,368","27,256","48,932","24,725","68,478","16,237","61,611","12,730","37,652","11,345","33,663","11,858","30,445","3,674","20,520",534,"5,119",5,462,0,0,0,0
2023-10,4호선,0411,노원,254,6,"12,679",795,"23,875","8,274","50,678","13,950","55,948","32,878","34,974","33,170","28,324","25,402","27,714","25,829","32,416","30,388","30,118","34,697","29,808","33,495","31,406","38,282","34,675","45,863","35,438","60,093","34,620","85,329","25,404","66,088","26,409","39,594","23,963","34,813","21,965","29,538","10,312","19,700","1,820","6,440",3,614,0,0,0,0
2023-10,4호선,0412,창동,"2,341",54,"18,308","2,815","39,326","11,887","85,406","18,178","79,140","38,953","53,023","31,302","43,663","30,405","42,069","29,574","43,334","35,922","41,038","43,867","38,520","45,514","41,494","51,305","46,615","58,523","46,689","69,878","46,952","93,008","26,880","77,174","21,478","48,710","19,283","41,537","14,884","37,409","7,071","23,296","1,119","7,920",2,232,0,0,0,0
2023-10,4호선,0413,쌍문,264,18,"25,222","1,263","51,950","9,329","121,467","14,943","124,489","28,777","80,296","22,009","57,948","20,513","49,465","22,676","49,706","26,502","44,175","29,202","38,177","32,522","35,583","44,081","38,063","56,673","37,592","71,178","34,609","105,101","22,315","95,904","16,673","61,675","13,046","54,939","10,137","50,787","4,610","32,706",569,"8,862",0,21,0,0,0,0
2023-10,4호선,0414,수유(강북구청),73,4,"23,925","3,143","47,724","11,482","110,910","21,123","120,221","54,078","82,554","40,180","59,028","31,882","55,308","35,575","58,760","36,662","54,762","42,671","51,023","46,993","51,357","56,599","56,270","70,699","59,392","87,677","64,224","125,316","38,432","107,312","28,846","71,694","24,174","63,922","19,761","58,922","11,030","38,359","1,708","8,770",0,1,0,0,0,0
2023-10,4호선,0415,미아(서울사이버대학),23,1,"11,929","1,878","21,117","8,416","45,778","17,078","51,645","37,555","35,396","21,448","27,267","17,139","25,501","20,775","27,572","18,427","25,957","19,933","24,705","21,957","25,168","26,141","29,176","29,971","30,813","36,074","29,334","47,549","17,748","38,208","12,077","24,715","9,919","22,661","8,264","19,503","3,061","13,530",386,"3,179",37,0,0,0,0,0
2023-10,4호선,0416,미아사거리,69,3,"16,529","2,764","37,605","8,831","90,196","20,190","93,732","32,938","62,755","31,509","45,965","29,221","43,330","30,930","44,601","32,941","44,016","35,837","41,190","39,847","44,146","48,662","48,703","59,558","43,160","71,709","42,320","100,103","30,886","77,529","29,446","48,586","17,862","43,296","12,911","38,529","6,007","21,364",808,"4,665",0,37,0,0,0,0
2023-10,4호선,0417,길음,25,2,"10,691","2,145","33,712","8,541","85,572","15,041","83,858","34,188","52,652","27,445","36,771","24,477","32,878","26,957","34,596","25,914","33,658","30,365","30,336","31,536","32,927","33,784","37,893","42,295","39,143","56,273","35,992","78,494","19,532","63,622","15,769","40,363","12,163","37,185","12,239","36,002","4,418","20,596",540,"5,258",0,0,0,0,0,0
2023-10,4호선,0418,성신여대입구(돈암),25,3,"6,375","1,840","19,613","8,019","46,863","16,790","51,210","43,490","39,374","29,433","31,946","24,202","32,600","32,265","35,698","29,149","35,697","30,738","36,887","34,006","39,164","33,640","42,769","41,273","49,108","51,992","49,528","67,568","32,122","54,104","28,000","36,206","29,194","33,409","27,694","30,180","12,719","20,198","1,777","5,613",1,0,0,0,0,0
2023-10,4호선,0419,한성대입구(삼선교),24,0,"6,757","1,203","12,558","7,895","29,924","17,616","35,458","31,726","27,042","27,537","20,905","25,201","21,410","24,251","24,542","23,611","25,433","23,409","25,827","22,340","28,510","23,401","35,071","26,863","37,384","31,601","34,603","35,815","20,472","28,867","18,317","19,603","15,396","18,488","11,405","17,291","5,337","11,128",719,"5,980",5,"1,302",0,0,0,0
2023-10,4호선,0420,혜화,20,3,"3,520","2,254","7,727","23,130","18,012","50,570","21,639","119,188","27,108","96,510","33,737","76,623","39,698","71,776","44,531","85,948","47,954","103,939","63,591","85,991","91,376","69,461","102,350","66,621","115,539","76,101","125,950","81,452","79,154","55,043","80,826","23,397","103,125","21,709","85,215","18,449","30,768","11,253","3,612","3,357",1,421,0,0,0,0
2023-10,4호선,0421,동대문,252,4,"4,371","2,432","3,303","14,433","5,157","33,703","8,145","67,293","13,207","66,017","19,628","61,719","27,113","56,545","34,492","51,350","40,851","47,722","50,206","44,671","59,789","37,974","70,218","28,448","86,427","23,457","64,430","21,032","37,089","22,436","27,717","16,373","26,741","11,443","20,375","8,238","9,072","6,361","1,208","1,288",0,99,0,0,0,0
2023-10,4호선,0422,동대문역사문화공원(DDP),334,5,"6,265","1,491","5,169","13,287","8,997","28,196","14,301","62,346","18,453","38,952","19,953","32,166","21,209","30,046","23,545","28,462","26,479","29,527","32,316","28,526","39,879","26,732","47,373","25,523","63,852","27,279","78,271","28,675","45,915","30,288","37,258","21,312","33,274","18,283","27,351","14,875","14,922","9,772","2,537","2,761",4,105,0,0,0,0
2023-10,4호선,0423,충무로,98,2,"3,532","3,029","6,220","23,195","12,548","57,629","21,013","171,984","26,803","102,069","30,364","66,327","32,417","54,150","33,892","50,495","40,912","50,690","47,333","43,695","54,926","39,844","67,640","41,294","102,371","45,673","148,132","48,363","70,867","29,962","55,327","21,290","52,057","21,535","39,066","19,305","22,616","13,002","4,132","3,703",0,181,0,0,0,0
2023-10,4호선,0424,명동,23,3,"1,611","1,130","4,558","20,279","8,876","53,695","18,162","119,781","32,543","94,373","37,627","71,465","42,292","73,173","44,565","77,667","50,494","77,134","59,238","71,356","75,096","73,120","88,188","75,082","106,102","76,499","138,150","73,359","84,890","56,280","79,573","40,634","75,276","31,342","63,463","19,316","24,633","10,797","1,599","3,000",0,133,0,0,0,0
2023-10,4호선,0425,회현(남대문시장),24,4,"1,271",732,"3,313","19,779","5,627","51,255","9,543","135,874","13,311","100,667","18,253","85,078","29,823","84,018","40,439","69,687","52,828","61,653","66,193","55,283","78,109","46,379","90,572","34,306","110,054","26,336","121,732","20,577","58,407","11,687","56,453","7,086","22,339","6,644","12,445","5,696","4,643","3,671",543,"1,085",2,107,0,0,0,0
